,rxn,real_molrank,energy_molrank,max_rate
574,s2 + s7 = s1 + s19,5.892833730717986e-14,8.419147704362876e-11,4.19667580057697e-45
575,s6 + s7 = s16 + s20,11263849845432.986,0.003999813925719193,0.003293037403764666
576,s16 + s9 = s15 + s21,1.7080817175964356e-05,7.910288460629744e-13,5.169986221746005e-11
577,s2 + s21 = s7 + s9,1.7177575277909783e-29,3.544470523914109e-54,6.179134727189649e-48
578,s1 + s4 = s15 + s18,21151.92909375024,0.015212985023606346,4.5463698700366585e-10
579,s12 + s9 = s13 + s24,2.639600871073458e-28,2.536193204299805e-30,3.6752757038983704e-46
580,s4 + s9 = s24 + s3,19.341081161334376,2.8206158868385086e-12,1.408368497010135e-05
581,s18 + s7 = s15 + s16,6.8237928901701e-06,0.0034959092791735672,7.876770306612075e-27
582,s5 + s9 = s15 + s24,1.7525357335839587e-23,2.6785157393731448e-09,9.740206635021441e-40
583,s10 + s18 = s1 + s16,9.580085549774653e-24,2.8007793795818984e-25,2.168547185639109e-36
584,s20 + s6 = s14 + s19,8.240937823710966e-08,6.5934551170803346e-21,6.635438061165974e-18
585,s18 + s24 = s14 + s16,0.37726384010418945,0.08386714299414195,3.9904013186193714e-10
586,s12 + s2 = s1 + s15,6.225899001539153e-66,9.005418324709062e-79,2.9932252170707936e-89
587,s5 + s6 = s24 + s3,6.46089027115456e-19,1.3910401670109036e-21,1.3803419629655052e-29
588,s4 + s5 = s24 + s3,6.070890072107443e-12,5.006845658421202e-05,5.8461908545308376e-24
589,s2 + s7 = s15 + s24,0.0047380428969941496,2.212973331248604e-10,3.3742730368006274e-34
590,s12 + s9 = s16 + s7,8.72352457317518e-28,9.210753426130377e-37,1.2146290095408479e-45
591,s12 + s9 = s16 + s5,8.896071590127588e-13,1.4043010800562146e-24,1.238653772759214e-30
592,s2 + s6 = s20 + s9,1.9878848406619112e-30,2.043445430494438e-54,6.021610236246852e-40
593,s2 + s7 = s22 + s6,0.47768074726530657,0.002071899402882116,3.401879849417685e-32
594,s16 + s7 = s15 + s17,1.3121951595267112e-06,8.695195695856433e-07,6.342888029418095e-22
595,s2 + s24 = s23 + s6,3206092716.5392833,0.04970503225760757,2.0698186393000627e-05
596,s1 + s4 = s19 + s24,0.002748938920706442,0.015212985023606346,5.908535825871102e-17
597,s16 + s5 = s17 + s7,4.1628673133318804e-20,6.653486150624352e-27,1.3834438554398537e-31
598,s24 + s4 = s14 + s3,2.643887055193174e-05,0.11671976925147498,2.229731376375561e-11
599,s21 + s5 = s16 + s17,8623030765910.811,0.024185687584434967,56.924234295286205
600,s21 + s7 = s6 + s8,8.918991010167394,0.007100885237833529,8.563920065534918e-15
601,s18 + s6 = s13 + s16,3.652821900609534e-10,1.1212306164862178e-25,1.6761697555463207e-14
602,s12 + s4 = s1 + s16,1.3972508759817246e-38,7.595359181174001e-54,3.502285465230298e-52
603,s12 + s6 = s16 + s24,1.2929245776482043e-50,7.350562105815562e-55,4.241908921644333e-62
604,s12 + s20 = s16 + s24,9.57124664345441e-15,5.249577979372736e-16,1.0549286700085794e-38
605,s10 + s18 = s15 + s21,5.543422325817436e-19,1.7936859891643497e-18,1.2548085109472925e-31
606,s13 + s5 = s14 + s3,4958.778865418789,0.00951028559519121,2.7396592273900783e-16
607,s12 + s15 = s1 + s13,1.9715945234943122e-28,1.461464091463881e-34,8.495333103571659e-52
608,s12 + s21 = s15 + s5,2.818733810340199e-62,1.7022984833558076e-74,2.514485550008971e-74
609,s1 + s19 = s18 + s3,2839229618.241254,0.006651739588413299,5.8079012468794644e-08
610,s12 + s24 = s2 + s3,5.9636041532013895e-05,5.762785089309122e-09,7.888513352832388e-22
611,s12 + s21 = s23 + s24,1.452326867114113e-56,2.9879471160010334e-66,1.2955657280768509e-68
612,s15 + s24 = s14 + s7,3.165197597051319,0.03552409315471404,3.9151702111003364e-16
613,s21 + s6 = s14 + s15,1.0366330146923203e-43,1.5148762170483588e-58,2.586942535076274e-44
614,s21 + s9 = s24 + s8,3.439200939786356,2.883490762218313e-09,2.0677905301593373e-05
615,s2 + s21 = s1 + s3,1.8796005496122245e-30,9.029051805611374e-41,6.7613180797929864e-49
616,s10 + s18 = s3 + s7,1.788027681644464e-22,7.207983565330175e-35,4.047377632203013e-35
617,s24 + s6 = s16 + s5,4.727272633525993e-13,7.180317063934588e-23,1.0890800309487754e-17
618,s18 + s21 = s16 + s9,0.001440655017496322,3.1651100982334103e-18,1.469836514335673e-08
619,s18 + s5 = s21 + s7,3.03592812012066e-12,9.522331607867769e-12,2.3825560147135006e-29
620,s2 + s4 = s15 + s22,9.461942358645484e-45,6.234323037906581e-57,4.9872017080449344e-62
621,s2 + s8 = s15 + s3,0.00025454063683635376,1.6035535136759194e-29,1.08592952468238e-19
622,s2 + s7 = s16 + s5,0.0028171610428827276,0.002071899402882116,2.0062862987911994e-34
623,s4 + s7 = s14 + s3,569055152.2979895,0.004865334740420695,7.003865837499743e-08
624,s12 + s7 = s13 + s18,175016017.69059664,0.00014710293106999874,2.1887567928867556e-20
625,s10 + s20 = s16 + s17,139239.00597041345,0.00678573251697017,1.7476225030049782e-16
626,s1 + s21 = s15 + s2,0.0006288445084385614,0.022203130214256978,9.618193792040699e-17
627,s15 + s4 = s1 + s24,1.2847962092385053e-29,8.554974404732822e-31,1.4699078690420222e-40
628,s17 + s7 = s15 + s24,0.5674916068512035,0.00013902790496829397,9.192439161532175e-23
629,s15 + s6 = s3 + s8,104.54156002514529,0.1045039579647535,3.224557294855192e-08
630,s6 + s7 = s14 + s24,138059899.5796004,6.275852533511625e-12,4.036243553619047e-08
631,s15 + s5 = s16 + s3,0.0005426004226173284,0.005043560680919066,3.5910088840085414e-24
632,s1 + s5 = s19 + s8,5.823562235662002e-21,0.002138281062614688,2.302289046267487e-44
633,s4 + s5 = s15 + s22,1.4503623500151931e-25,5.995794085903212e-37,1.3966807182643072e-37
634,s2 + s7 = s14 + s8,310.68024575328,0.002071899402882116,2.2125590652143474e-29
635,s20 + s25 = s1 + s3,1.3928463448776173e-14,0.00028305479273043596,4.189662131436679e-40
636,s22 + s7 = s21 + s24,234087.5176156645,0.014169631837980666,6.843653549083687e-11
637,s12 + s15 = s1 + s22,7.731513687766816e-54,6.905330146032534e-55,3.3314042715027003e-77
638,s12 + s18 = s6 + s7,2.977573587467513e-25,2.6217400753127297e-36,1.0933947666534404e-41
639,s1 + s18 = s14 + s24,0.0016735967805206642,0.010931049628736396,3.0524007910344754e-22
640,s12 + s21 = s24 + s3,1.2494019483806112e-28,1.919287033886014e-46,1.1145441026859269e-40
641,s18 + s2 = s24 + s5,1.632649025913865e-30,9.321767495409656e-42,2.0988408872335413e-44
642,s1 + s12 = s24 + s3,7.030375223125973e-15,9.571847037878257e-10,7.801631725273235e-41
643,s15 + s25 = s24 + s8,2935.4039478777067,0.00037732112358562683,3.749662385289411e-22
644,s22 + s6 = s17 + s3,70660.50622308144,4.78243187860628e-07,70660.50622308144
645,s15 + s5 = s2 + s24,1.9397631845069517e-07,0.005043560680919066,1.2837636201676464e-27
646,s1 + s15 = s16 + s3,10.637994719251688,0.00463012821740163,4.960452257997186e-22
647,s18 + s4 = s22 + s9,3.100389589668133e-56,4.193875870692707e-49,3.9144690792453875e-63
648,s15 + s7 = s22 + s23,7.761789128012793e-08,0.0014807826099723642,7.217244931679226e-33
649,s2 + s6 = s5 + s8,1.3399759436888817e-28,2.2959648121672266e-43,4.0589941096159336e-38
650,s2 + s6 = s1 + s22,2.5604707616166196e-65,2.76809910080938e-80,7.756061433934768e-75
651,s12 + s16 = s2 + s6,4.007423500948972e+16,5.882690534776849e-06,66208.22510890107
652,s16 + s18 = s1 + s5,3.515530927983893e-46,4.6935810622944674e-63,8.123386011241028e-51
653,s19 + s5 = s13 + s16,0.04684096039594419,0.007245685361745998,4.132745285031607e-17
654,s1 + s12 = s21 + s3,603.4000437985886,0.00045996314882601133,6.695951176610446e-24
655,s5 + s6 = s15 + s16,1.1450508699403065e-17,2.0809579700406174e-22,2.4463529005675494e-28
656,s13 + s21 = s22 + s24,5.798104534231093e-24,2.8812873492891226e-44,4.455328916760992e-27
657,s12 + s13 = s7 + s9,5.599787110946069e-57,5.138180035918114e-65,1.900440476604455e-71
658,s18 + s2 = s21 + s3,20.13792403669368,0.036075444130332326,2.588817172665603e-13
659,s21 + s9 = s18 + s3,174274.7208470944,0.050543560257892715,1.0478120462370242
660,s18 + s6 = s13 + s3,1.0614645908394204e-26,1.3463490742861737e-33,4.870740737322831e-31
661,s14 + s15 = s2 + s24,5972289478.949862,0.05705587913525308,0.08338431316487199
662,s2 + s9 = s18 + s20,55527439.47870383,0.014747622135886606,1.6816787513183078e-16
663,s5 + s9 = s20 + s22,6.537812610214039e-07,1.4567289146461468e-10,3.633571889248039e-23
664,s20 + s7 = s14 + s6,5.521768438114231e-09,0.0011108379270195936,1.327444957883399e-34
665,s12 + s6 = s24 + s25,7.091698655993823e-59,1.4066812383372437e-82,2.3266894541669487e-70
666,s21 + s4 = s16 + s24,1.6450681288954692e-15,2.508064239896685e-23,1.7158467703017497e-16
667,s17 + s22 = s3 + s7,254.19375666197053,3.101784981235436e-05,7.224080274735353e-06
668,s15 + s18 = s1 + s13,6.15466276378272e-17,8.316328899464145e-17,5.7565928077457375e-33
669,s18 + s19 = s22 + s24,9.509066500395269e-23,1.4838097727326469e-36,8.201207497271747e-32
670,s18 + s20 = s15 + s3,3.929661538900929e-08,6.44342818981774e-15,9.524344172973513e-25
671,s12 + s7 = s13 + s15,4.355066137829777e-15,3.6199959568712386e-20,5.446461825852734e-43
672,s17 + s2 = s13 + s7,4.806375621244403e-27,2.9651410444146777e-33,1.3774389386228557e-42
673,s19 + s4 = s22 + s3,4.9104328538645706e-26,7.7736900716529e-25,6.87135447341697e-31
674,s18 + s7 = s15 + s3,13640.049969511594,0.0034959092791735672,1.5744841953706432e-17
675,s21 + s9 = s23 + s3,2.7243097071751134e-16,5.04011086385027e-18,1.6379682119032563e-21
676,s10 + s5 = s21 + s9,158971310.57967967,0.004177429359209823,1.065972533752182e-18
677,s12 + s4 = s15 + s8,1.1061777353508296e-37,9.656876525843991e-52,2.772694775917428e-51
678,s18 + s2 = s1 + s13,2.756330315594764e-36,7.647014656833162e-41,3.543381751539312e-50
679,s4 + s9 = s15 + s18,1.613008129732151e-12,3.542009247198928e-16,1.174551627381346e-18
680,s2 + s9 = s15 + s16,6156729472501.02,4.4066150670388564e-07,1.8645990574607753e-11
681,s15 + s2 = s13 + s3,29454.211363349725,0.015280685523925887,1.7800334083134583e-23
682,s15 + s9 = s1 + s24,10.21087919289538,4.840535338349691e-12,6.742169624678702e-15
683,s2 + s22 = s15 + s9,184.99702322421848,2.6401823912895597e-14,2.7103936937842156e-16
684,s18 + s9 = s15 + s20,2.5773636683304248e-18,7.459763096785864e-34,1.8755094513730038e-29
685,s15 + s9 = s14 + s7,5.712961868900209e-05,0.01054009782853675,3.772227371590774e-20
686,s2 + s22 = s6 + s7,3.392219335592663e+16,0.146221117568386,0.04969944777965266
687,s12 + s25 = s24 + s3,4.496690284658208e-11,7.395603497601228e-21,4.9550443698393455e-37
688,s1 + s5 = s22 + s9,174.57377844591997,0.002138281062614688,6.901605608682567e-22
689,s21 + s9 = s20 + s24,3.8985881072802836e-18,6.918130233874354e-28,2.343993186314599e-23
690,s12 + s2 = s11 + s9,2.3607760751039257e-45,3.0853506792811272e-65,1.1349902203860937e-68
691,s1 + s2 = s14 + s19,62091.874378476154,0.00647843905263117,1.3594626230661634e-26
692,s20 + s4 = s15 + s23,6.89258947746217e-34,2.7661002566838836e-37,2.0449834312982885e-45
693,s18 + s6 = s17 + s24,5.819623468333399e-49,5.922377615343683e-50,2.670449617228887e-53
694,s4 + s5 = s15 + s21,4.767729993505125e-22,7.666060160892257e-06,4.591264073939359e-34
695,s12 + s6 = s3 + s8,4.0522595635177284e-30,2.837636926039024e-45,1.3294910076325827e-41
696,s4 + s7 = s11 + s24,1.0096339631095558e-06,5.9892771629897385e-21,1.2426459533924998e-22
697,s10 + s2 = s20 + s8,1.5541664737705485e-05,4.403318394669127e-12,9.631550892295136e-20
698,s1 + s12 = s13 + s15,3.0487979704921943e-21,2.4259506230594634e-21,3.383261663232332e-47
699,s1 + s12 = s22 + s9,1.0710598212051596e-24,2.2205471628520544e-30,1.188558791754539e-50
700,s18 + s2 = s19 + s24,6.940182913619329e-27,2.365554099817568e-30,8.9219050958184e-41
701,s10 + s18 = s1 + s9,3.8486448264212353e-31,6.159971359472722e-45,8.71178849447394e-44
702,s16 + s21 = s1 + s14,5.255298443075425e-24,1.596095600624847e-48,2.6456069070791314e-24
703,s15 + s21 = s23 + s6,56517266.13545346,0.052370493523905645,0.0044465995751365945
704,s1 + s7 = s15 + s18,0.3972352977084557,0.0006277964345173839,7.971890687152751e-29
705,s18 + s24 = s20 + s7,3.4789256840721875e-29,2.9968191251068827e-39,3.679735018671962e-38
706,s6 + s9 = s14 + s21,0.15787758891023743,1.2790456533781044e-08,3.3164301337837316e-07
707,s10 + s6 = s14 + s24,5.124690352477124e-27,9.045774166322706e-39,1.1921005114597167e-31
708,s12 + s18 = s14 + s24,3.2637439265658504e-47,1.1611913620619024e-45,1.1984793739519917e-63
709,s3 + s9 = s16 + s21,4.5930983888441257e+18,0.06790568439825162,896595629.6796392
710,s5 + s7 = s24 + s3,0.0002096752571940022,0.0006838535055795847,1.6215859406848485e-30
711,s1 + s6 = s13 + s3,153594.18515223198,0.04430576896392052,2.2935426568523743e-08
712,s22 + s9 = s15 + s2,338112135.77908105,0.10085836014069108,710.2497786309169
713,s5 + s9 = s22 + s8,0.00039543667323138913,0.004867617164501375,2.1977497146163962e-20
714,s2 + s9 = s21 + s23,42.51460278700396,0.0007426208787220023,1.2875779038048954e-22
715,s19 + s7 = s24 + s5,49009.67560553714,0.0021273234446442,6.3047965899942816e-15
716,s18 + s24 = s21 + s7,2.1984705759826406e-18,6.291721867814936e-16,2.3253699275616313e-27
717,s18 + s5 = s15 + s2,0.07898423060529902,4.692508144710386e-10,6.198577378989268e-19
718,s18 + s2 = s14 + s20,5.09111492239418e-34,1.467731101390522e-25,6.544848274873172e-48
719,s18 + s8 = s1 + s15,8.963532532140162e-53,8.413954619575173e-63,1.728703947848501e-63
720,s15 + s18 = s22 + s5,6.359659892472789e-34,1.284000485363304e-26,5.948331176185682e-50
721,s20 + s9 = s16 + s19,0.0001803162471189725,0.007906859753474545,3.0876133442178675e-20
722,s1 + s2 = s17 + s9,1728.9253947181098,0.00647843905263117,3.7853736510874946e-28
723,s13 + s21 = s12 + s22,2166.664462369436,9.16308419672548e-09,1.6648894091374125
724,s4 + s9 = s1 + s3,2.376268438217069e-24,8.097429570131562e-28,1.7303384339831302e-30
725,s24 + s5 = s18 + s3,4861.534072903423,0.01640570025119373,4.875297504653707e-14
726,s2 + s20 = s15 + s9,2.2088281967550935e-18,3.3986741925187384e-23,3.1729275431709083e-44
727,s1 + s12 = s16 + s22,7627683.317626986,1.0096252631988602e-10,8.464466585707555e-20
728,s1 + s7 = s16 + s9,0.23589330650710558,0.0006277964345173839,4.734009450202076e-29
729,s18 + s6 = s14 + s15,2.4722354612442693e-54,9.093416509276084e-56,1.1344342597254129e-58
730,s4 + s6 = s16 + s24,1.4725664609967201e-21,1.1534054679415725e-39,5.359750874211157e-23
731,s1 + s16 = s13 + s8,848820.6347457597,0.06577154779780194,6.535787067450134e-08
732,s21 + s9 = s13 + s3,48545.43253766994,0.050543560257892715,0.29187531476459355
733,s2 + s7 = s15 + s16,2.5306873855930808e-05,0.002071899402882116,1.8022695014423692e-36
734,s2 + s6 = s16 + s5,4.1032661408525344e-19,1.1299520123607178e-38,1.2429426941842144e-28
735,s18 + s2 = s16 + s24,0.18155053378373437,1.5722663572989464e-14,2.333910579409976e-15
736,s25 + s5 = s22 + s3,2.637094158697376e-06,0.0001742540541437573,2.1605912429451294e-32
737,s18 + s2 = s15 + s23,1.0938341515736817e-45,5.2796871955808706e-51,1.4061710782513124e-59
738,s12 + s9 = s17 + s3,1.9729386558900006e-10,4.027011305228873e-18,2.7470416405513583e-28
739,s17 + s2 = s22 + s3,4.3760771069822256e-11,4.326107541148834e-22,1.2541215003942494e-26
740,s12 + s2 = s22 + s24,2.2636452718367445e-51,2.2117777325596727e-63,1.0882926479356259e-74
741,s6 + s9 = s15 + s16,1.1237590647358856e-32,1.1723115731094243e-29,2.3606063730309785e-38
742,s18 + s4 = s24 + s9,1.011772321308576e-39,3.311222656181628e-40,1.277436706727779e-46
743,s2 + s9 = s15 + s20,1.043605694368232e-24,2.148228687495672e-30,3.160616692305674e-48
744,s1 + s12 = s10 + s3,28819282915.77491,0.00045996314882601133,3.198085802813853e-16
745,s1 + s4 = s22 + s8,2.6125822920630695e-05,0.015212985023606346,5.615452549496479e-19
746,s12 + s6 = s16 + s3,2.4652741571407606e-26,1.3965342752357881e-40,8.088227745269153e-38
747,s1 + s7 = s14 + s9,10.186912791715937,0.0006277964345173839,2.0443539555419742e-27
748,s15 + s18 = s16 + s2,0.2248323927840909,0.025783052131255,2.1029073158407973e-17
749,s1 + s4 = s13 + s21,1.051831580809327e-09,0.015212985023606346,2.2607939853379595e-23
750,s21 + s7 = s15 + s19,0.0013229619711862069,3.0475149905020394e-10,1.2702939781042052e-18
751,s12 + s9 = s1 + s22,7.040541462050746e-56,3.4401855250896375e-66,9.802971070865399e-74
752,s12 + s25 = s13 + s5,1.0568705733371327e-27,9.78844996607445e-29,1.1645989055394974e-53
753,s15 + s18 = s17 + s21,4.611192401189543,0.025783052131255,4.312950689682441e-16
754,s15 + s2 = s20 + s5,1.1368055574308499e-10,2.25183825904131e-15,6.870161438106776e-38
755,s18 + s20 = s14 + s22,3.4227537726263846e-20,4.579011612799655e-17,8.295748788317998e-37
756,s12 + s7 = s24 + s8,3.952297703761469e-13,2.416931701168476e-05,4.94275813195093e-41
757,s1 + s5 = s15 + s23,544.0584842457657,0.002138281062614688,2.1508826352665045e-21
758,s2 + s5 = s16 + s9,7239.367177764453,0.0070569105099032425,2.3233201409117574e-25
759,s12 + s5 = s1 + s2,8.538046813134685e-25,1.3178876648341698e-34,2.95468126499801e-49
760,s1 + s2 = s3 + s5,4143.033076183176,0.00647843905263117,9.070910919626328e-28
761,s12 + s22 = s24 + s7,1.174511968596425e-25,1.5858271870104173e-46,1.5355862602980003e-39
762,s12 + s21 = s15 + s6,2.3122526613664544e-14,1.2751188653366605e-30,2.0626729220216847e-26
763,s18 + s7 = s16 + s21,25472.60435173958,0.0034959092791735672,2.940327422288726e-17
764,s2 + s9 = s1 + s7,1.5633130132043445e-46,2.738602826049876e-53,4.734578616709722e-70
765,s12 + s5 = s16 + s3,21.989425673245556,0.000501034084406515,7.609672971674768e-24
766,s12 + s2 = s3 + s7,8.812720755065706e-51,2.0413653228445412e-57,4.236891409344194e-74
767,s18 + s2 = s17 + s24,1.434959808414081e-17,2.2261691372069318e-27,1.8447028538485016e-31
768,s20 + s9 = s16 + s17,3445893.3787647127,0.007906859753474545,5.900514539882772e-10
769,s12 + s6 = s13 + s21,3.45361019699175e-27,2.016674568585485e-43,1.1330823282166183e-38
770,s19 + s24 = s15 + s6,106073.82086471343,0.05103465944886947,0.0003687114497104889
771,s12 + s2 = s24 + s3,1.1408390673568098e-24,3.3177628654138276e-40,5.484811533543562e-48
772,s1 + s12 = s14 + s24,0.6976133462147931,9.647386561721966e-12,7.741439455323124e-27
773,s2 + s24 = s15 + s22,2.9942719549668603e-27,4.137237507827157e-35,1.9330694560242324e-41
774,s2 + s5 = s20 + s3,425788249.6373485,0.0070569105099032425,1.366476367139451e-20
775,s14 + s18 = s3 + s9,5.940787097548252e-07,3.5016521914000716e-16,1.2645346341126054e-12
776,s10 + s21 = s14 + s22,1.3141067251790409e-16,2.4913203667321977e-31,7.1370230990596965e-25
777,s1 + s21 = s15 + s22,1.0574771487020698e-07,1.0866053188874553e-26,1.6174141636580523e-20
778,s12 + s5 = s1 + s3,2.2821914019187605e-23,9.160221619847083e-36,7.897764355209953e-48
779,s16 + s9 = s15 + s22,6.403938135789835e-30,6.1868104051655e-44,1.9383306773832967e-35
780,s1 + s9 = s15 + s8,80.77130679900532,0.004468607202473349,1.0020792394654008e-16
781,s24 + s6 = s2 + s3,3695.173087969238,2.512287543682577e-10,0.0851302544402846
782,s1 + s18 = s2 + s5,0.00031930149481698624,0.010931049628736396,5.823601877715402e-23
783,s12 + s19 = s15 + s24,3.8200288973067624e-31,3.698229837449016e-54,7.544139872779547e-47
784,s1 + s13 = s15 + s16,2.991593559044798e-10,0.008730705244894365,5.299972907839497e-31
785,s13 + s18 = s15 + s24,1.2367079975652317e-34,2.45298948984442e-41,4.817215548417659e-42
786,s1 + s10 = s16 + s24,8812478762.712446,0.0038349957056043192,1.814945439868096e-18
787,s1 + s9 = s13 + s16,1.193684971727074e-07,0.004468607202473349,1.4809305136118898e-25
788,s20 + s9 = s16 + s22,87.96062151106273,0.007906859753474545,1.506178134708298e-14
789,s12 + s9 = s3 + s5,1.350791503817716e-28,1.686253863703657e-32,1.880788587933238e-46
790,s24 + s25 = s1 + s18,6.10564820484432e-15,0.0012273506047837225,2.3187955969535293e-33
791,s24 + s7 = s1 + s13,7107.249400053273,0.004816691455362855,2.4827923906422023e-17
792,s5 + s9 = s4 + s7,0.0001648139766429524,0.004867617164501375,9.159996900942207e-21
793,s2 + s20 = s18 + s3,7.007635234535675e-07,0.011463103980639627,1.0066296184020721e-32
794,s1 + s18 = s15 + s22,1.1279122471205454e-31,6.522615270236844e-24,2.0571503694319613e-50
795,s1 + s20 = s14 + s2,7.648901431659745e-08,0.003473380897516984,9.264778332792368e-31
796,s12 + s8 = s16 + s24,3.9437690871554337e-10,4.536651096837911e-34,5.0851169776723135e-28
797,s12 + s7 = s20 + s6,0.0015602553647552204,0.00014710293106999874,1.9512611321572057e-31
798,s2 + s24 = s16 + s21,73742687653.06339,0.04970503225760757,0.0004760747829562121
799,s12 + s18 = s15 + s21,4.1410060342519226e-36,1.763997173062937e-44,1.5206187835587019e-52
800,s1 + s7 = s3 + s6,4272.104527658766,0.0006277964345173839,8.573445133161707e-25
801,s1 + s16 = s17 + s22,9086.853200386,4.1086018156028426e-08,6.996735847342965e-10
802,s13 + s2 = s1 + s3,4.3161215241644043e-23,2.1448606274529533e-30,1.3296477425400705e-35
803,s1 + s5 = s10 + s8,8.466162063807002e-17,0.002138281062614688,3.3470153481089167e-40
804,s1 + s7 = s14 + s23,1.395523793918115e-08,0.0006277964345173839,2.800597832220056e-36
805,s16 + s9 = s15 + s3,7.169172289483482e-09,9.280484885729692e-21,2.1699501596509685e-14
806,s20 + s5 = s22 + s7,1.5982982141890984e-15,4.074882039292189e-23,2.7531501242665334e-36
807,s21 + s9 = s15 + s16,42.30345384984459,2.549175304136582e-13,0.0002543459448728086
808,s12 + s16 = s1 + s22,6.359792845418614e-67,1.1136469649836688e-84,1.0507264736450817e-78
809,s8 + s9 = s16 + s23,14034193.338417582,1.1913394961240196e-05,4.731089866924014e-11
810,s1 + s11 = s5 + s8,7.960427496994666e-06,0.0007114527264951181,1.752914426385036e-30
811,s16 + s5 = s1 + s10,1.0239133606802659e-16,3.613475873258665e-24,3.402766748772791e-28
812,s10 + s12 = s15 + s19,5.3064949002420373e-42,4.6336720170592185e-52,1.9990323860121045e-61
813,s5 + s9 = s24 + s3,0.015696487631078154,0.004867617164501375,8.723761235846726e-19
814,s6 + s9 = s18 + s3,2.5728490666751463e-06,1.0408061245605388e-09,5.404613937479198e-12
815,s2 + s7 = s18 + s23,5098338051.768956,0.002071899402882116,3.630862994400591e-22
816,s24 + s5 = s1 + s23,4.630712109248226e-20,1.4849832813348616e-18,4.6438220636607816e-37
817,s1 + s12 = s13 + s7,2.006701156208141e-16,8.309425191915002e-30,2.226843220532241e-42
818,s1 + s15 = s24 + s7,186.62326608541764,0.00463012821740163,8.70216451577012e-21
819,s18 + s2 = s3 + s7,8.482802372974709e-32,1.1616204276172993e-39,1.0905009084089782e-45
820,s13 + s16 = s14 + s24,4.1922612932947515e-18,1.3207256157804341e-22,2.341243066369866e-21
821,s12 + s9 = s16 + s24,4.5700733279654115e-07,1.4969929849262168e-19,6.363189090960797e-25
822,s5 + s9 = s13 + s14,36795.47880553935,0.004867617164501375,2.0450114650020946e-12
823,s2 + s9 = s20 + s3,23702.061699398244,2.272088239047415e-07,7.178298494674972e-20
824,s12 + s18 = s16 + s19,1.6722161987074915e-20,2.284032191594965e-29,6.140544932543433e-37
825,s2 + s6 = s1 + s13,1.1694596986735975e-39,5.85848518737463e-60,3.542474065080294e-49
826,s19 + s9 = s1 + s15,2.956776982776951e-26,9.426126524105177e-36,2.3850392104744937e-35
827,s21 + s6 = s15 + s3,1.6226458515185209e-41,1.5030146597876567e-56,4.0493516154356956e-42
828,s1 + s24 = s16 + s3,1319113.6779327155,0.015060886636431459,4.135618969402159e-13
829,s4 + s5 = s15 + s7,5.0231816645720434e-51,2.912694349499493e-45,4.837260823250884e-63
830,s5 + s7 = s1 + s16,510.71579619451416,0.0006838535055795847,3.949772452304318e-24
831,s2 + s5 = s19 + s22,8.343120726037195e-16,8.297990928400495e-16,2.677546247467216e-44
832,s12 + s15 = s17 + s2,0.049268687271906204,1.1629414334655986e-05,2.122920838757097e-25
833,s16 + s18 = s20 + s8,1.2527822654944347e-14,4.321931616428547e-26,2.894821333995376e-19
834,s12 + s9 = s24 + s5,4.3640567053402405e-31,8.87548123316388e-47,6.0763397054983774e-49
835,s2 + s9 = s21 + s22,1820719329.822256,3.1800234127576697e-07,5.514147667930736e-15
836,s15 + s7 = s1 + s16,4.365810313566189e-07,0.0014807826099723642,4.059517958886571e-32
837,s1 + s6 = s3 + s5,0.018258796040487645,3.914471502280074e-16,2.72649173144932e-15
838,s12 + s13 = s16 + s18,3383.5859572948366,5.042948794927334e-09,1.1483121736438939e-11
839,s11 + s15 = s14 + s21,0.34881325882980424,0.0016781025939105166,5.247153277109537e-23
840,s12 + s18 = s20 + s8,3.5826520608683827e-34,1.503751530124357e-41,1.3155856266932285e-50
841,s2 + s9 = s16 + s18,1626629.3694072913,0.014747622135886606,4.926335650415974e-18
842,s18 + s7 = s16 + s3,3.013482624757229,0.0034959092791735672,3.478492216897788e-21
843,s17 + s9 = s20 + s22,4.39161701894717e-18,9.51584000260292e-25,3.7680961978709143e-28
844,s18 + s9 = s24 + s7,3.036549679383434e-41,3.312610271272221e-41,2.2096523254463643e-52
845,s2 + s4 = s8 + s9,7.797900004636979e-09,3.065613563645229e-19,4.11011806542609e-26
846,s18 + s5 = s10 + s13,24.78927987829988,0.011907102680540647,1.945429718280431e-16
847,s1 + s4 = s15 + s7,1.416065183999391e-30,8.737514584700155e-35,3.043673254580345e-44
848,s2 + s9 = s14 + s15,5.163798769202623e-19,5.333125133152783e-17,1.5638845853106837e-42
849,s10 + s24 = s17 + s20,3526.1835882092582,0.00019498020360827036,1.6592063563836427e-10
850,s1 + s2 = s15 + s9,12063382.130009009,5.160813492864217e-09,2.6412018122610272e-24
851,s1 + s9 = s21 + s3,19.589793151500437,0.004468607202473349,2.4303834864761438e-17
852,s12 + s4 = s15 + s9,6.895505762040085e-57,1.0452766361681229e-66,1.728396097002743e-70
853,s18 + s9 = s22 + s6,2.50604431239059e-06,0.024883615970386404,1.823611410062581e-17
854,s2 + s9 = s16 + s23,33806218357929.93,0.0007255757745117566,1.0238397377707562e-10
855,s18 + s6 = s19 + s20,3.178720772339244e-44,4.854165046645136e-54,1.4586190525831016e-48
856,s5 + s9 = s21 + s24,2.0084132871583672e-10,0.004867617164501375,1.1162317578221283e-26
857,s10 + s24 = s15 + s16,155804233280690.62,0.02942353608735902,7.331194412996645
