,rxn,real_molrank,energy_molrank,max_rate
1913,s15 + s35 = s20 + s38,4.328115981868748e-22,6.1242313873250825e-31,9.763099977884273e-57
1914,s3 + s37 = s18 + s33,2.515657851321672e-22,1.0841418264400114e-30,9.763439386232345e-33
1915,s40 + s8 = s23 + s46,4.588683209578855e-20,5.034019235994101e-37,1.05977374305373e-39
1916,s1 + s20 = s4 + s45,1.7835589690486712e-13,6.914462998276633e-33,1.1228289221757705e-34
1917,s15 + s37 = s16 + s24,1.4943275605381902e-10,1.8341766591532323e-40,1.8443183882336365e-42
1918,s3 + s9 = s11 + s29,6.717073481796979e-44,2.4848827265663955e-49,1.9026083192429322e-58
1919,s29 + s35 = s39 + s43,1.817957777181713e-10,4.4330890799699603e-26,1.2385857311166058e-19
1920,s37 + s45 = s2 + s32,3.458010384746507e-21,7.366064129221191e-31,2.8680989184830943e-39
1921,s45 + s9 = s11 + s29,1.309576538796641e-39,8.658377599626409e-42,1.1415094484746233e-62
1922,s33 + s45 = s25 + s29,1.3804037962030657e-40,1.44157051598408e-44,4.069608384704914e-51
1923,s3 + s38 = s19 + s34,4.594732948171532e-13,5.169273204725136e-30,4.2774790329633936e-33
1924,s37 + s7 = s18 + s23,2.0291947993886835e-08,4.383027826033967e-30,3.095056991942201e-23
1925,s39 + s49 = s14 + s34,1.4987365485354657e-24,3.8917531583896e-30,8.191832485954197e-47
1926,s31 + s6 = s45 + s47,1.8855632409233756e-53,1.1997935191682894e-57,3.363703401359005e-45
1927,s27 + s37 = s32 + s45,2.3236738197092077e-31,1.0807619890749838e-42,7.827126531740846e-53
1928,s43 + s45 = s16 + s18,5.1892784000892875e-16,1.358910131761343e-27,3.7115865752646346e-43
1929,s23 + s35 = s11 + s17,1.8881557088956893e-15,1.3690979157751123e-29,2.5860324160907934e-36
1930,s13 + s27 = s10 + s49,1.7368647300170525e-48,1.9187935830157118e-35,2.355538809451222e-75
1931,s3 + s45 = s11 + s6,2.3725728775553733e-27,4.96229454861615e-30,7.193470565806717e-52
1932,s27 + s28 = s16 + s19,6.675772156438453e-05,1.4052299728392178e-15,1.5344165031241922e-26
1933,s27 + s7 = s18 + s29,1.2261370984777042e-21,8.705372153021582e-31,5.53936769647956e-55
1934,s13 + s46 = s19 + s5,2.436514273047149e-61,6.841069869240448e-54,8.171100578275922e-74
1935,s23 + s35 = s11 + s4,5.546305158530377e-05,4.0965588962803243e-17,7.596261718203196e-26
1936,s12 + s22 = s41 + s48,2.4711800011966617e-44,5.912175278405187e-69,3.626091180193629e-67
1937,s12 + s26 = s10 + s4,8.851476203062572e-34,7.226676261751866e-50,4.300776668406301e-40
1938,s38 + s49 = s19 + s29,8.65173299919594e-28,2.889330735154116e-30,3.685709395892365e-43
1939,s32 + s9 = s47 + s7,3.3094720478789888e-49,2.6143151360818555e-56,9.796122485682201e-71
1940,s27 + s38 = s25 + s4,8.521390467725385e-12,9.692129175280728e-31,6.279517012848259e-43
1941,s15 + s9 = s11 + s41,4.649899800018402e-31,8.932820751009936e-41,1.9008477940733676e-66
1942,s27 + s32 = s29 + s43,5.293099339631808e-30,8.352492644149716e-29,2.8514976296384948e-65
1943,s3 + s38 = s23 + s8,1.3172304503201665e-23,4.999251019960882e-36,1.226279241118388e-43
1944,s1 + s41 = s11 + s19,2.188638249787356e-20,2.2157509975605442e-34,1.7142779520559274e-49
1945,s18 + s22 = s4 + s43,1.5450250625915437e-17,3.1867595627387797e-28,1.884081478050817e-38
1946,s27 + s43 = s10 + s49,9.76235493330582e-29,4.1849777086935115e-38,2.827472554043701e-59
1947,s13 + s39 = s16 + s49,2.521899869539273e-29,1.1410534047227792e-30,9.788108636462612e-57
1948,s46 + s8 = s20 + s35,1.0547852095852218e-34,1.6373256500496451e-38,3.486740079563159e-40
1949,s3 + s9 = s17 + s44,2.66105141002761e-33,7.614109622725345e-54,7.537417246323182e-48
1950,s3 + s8 = s19 + s35,1.535072305705075e-30,7.935837459722299e-32,1.761216145411042e-39
1951,s27 + s6 = s11 + s16,1.2977835474631436e-48,1.7966029186028664e-54,9.868892651499156e-69
1952,s37 + s38 = s18 + s8,4.994901067434017e-17,4.879845585237413e-30,1.9952380033042368e-29
1953,s1 + s16 = s35 + s39,2.332257498121417,4.8083964666839315e-25,3.1890524374852816e-14
1954,s18 + s27 = s19 + s47,4.988174541304004e-26,1.2713424783900203e-45,7.321092226709076e-43
1955,s27 + s41 = s33 + s5,9.523090818410474e-21,1.8183632826969756e-37,9.07302969725647e-57
1956,s37 + s40 = s24 + s45,1.7977886488473856e-27,7.421192535227992e-53,5.212386147888258e-49
1957,s46 + s49 = s18 + s5,4.67324509896335e-28,1.7617266477630345e-34,1.0192284813003915e-37
1958,s3 + s6 = s10 + s47,1.516322584684719e-38,1.5655760703877884e-53,6.767563017020278e-47
1959,s15 + s38 = s44 + s47,5.6910325267709835e-30,4.8967958722809077e-48,1.3197136869219398e-71
1960,s37 + s40 = s3 + s48,3.397596654997224e-67,5.706808905734059e-67,9.850760684229004e-89
1961,s3 + s6 = s19 + s4,1.455990280827742e-34,4.6217644407959195e-40,6.498291377569623e-43
1962,s15 + s45 = s2 + s21,1.0824088078167095e-22,6.448798638227771e-41,4.285311754919992e-68
1963,s20 + s26 = s18 + s6,5.5343160265750266e-15,3.5755110246191806e-30,1.8027226572853124e-30
1964,s20 + s6 = s19 + s4,2.6202644533281495e-23,1.5743578369280099e-24,1.9477484168543675e-31
1965,s3 + s8 = s32 + s35,9.668509097397435e-16,9.571842633362323e-26,1.109285488449263e-24
1966,s3 + s39 = s34 + s4,2.521563146332315e-22,6.962697304361978e-30,1.9376430542387272e-47
1967,s15 + s27 = s23 + s8,3.6783801332364527e-22,3.642958942097979e-41,1.2697171305623957e-72
1968,s15 + s24 = s43 + s44,3.102802314845129e-35,2.9577892735902114e-41,5.420208911230944e-73
1969,s33 + s6 = s3 + s32,2.324677327555746e-21,1.1071886085538322e-40,5.430709621554308e-16
1970,s15 + s46 = s33 + s4,2.9191336704554835e-16,3.9817328372043765e-38,5.039623416695023e-51
1971,s41 + s6 = s11 + s14,5.894543965049208e-51,5.631481457596483e-65,1.6396625226077566e-66
1972,s20 + s37 = s24 + s45,9.725642843510592e-39,1.660480792655639e-44,8.827819520623609e-49
1973,s15 + s3 = s19 + s39,1.4306717456166444e-36,1.2554828957955081e-55,1.3062542439940639e-73
1974,s33 + s41 = s18 + s44,4.068363793217546e-41,2.5203166323920097e-50,1.1233294246636439e-50
1975,s49 + s6 = s33 + s45,1.695055875634646e-24,8.516129331913553e-37,8.955665952264859e-29
1976,s31 + s49 = s2 + s4,1.1285656662841922e-12,1.6984790314935557e-27,8.799230517466705e-09
1977,s32 + s37 = s23 + s48,4.505940196338743e-80,1.1505410085309642e-90,8.842901803140872e-97
1978,s43 + s5 = s25 + s3,2.9647285721498598e-27,1.145329205921606e-39,2.974026032921918e-58
1979,s35 + s45 = s19 + s29,5.254585170444016e-18,4.3584507698540805e-21,4.9965714900502526e-36
1980,s6 + s8 = s2 + s47,1.780873929807878e-21,7.243916779888974e-45,3.320885714318084e-20
1981,s15 + s25 = s45 + s8,4.234337620630635e-28,3.7042232465952425e-40,9.331964467438271e-80
1982,s43 + s6 = s18 + s49,1.4871523092571028e-25,1.9302904163347681e-44,5.660763740995872e-36
1983,s20 + s43 = s6 + s8,8.95315555870723e-16,5.662194732736826e-27,2.537312873587325e-34
1984,s22 + s25 = s19 + s4,2.6388147237032214e-27,1.078880364247469e-29,4.135118329537843e-73
1985,s38 + s9 = s3 + s44,9.415507587516348e-17,8.196170652613332e-39,2.047040770361006e-35
1986,s21 + s49 = s19 + s3,1.3788600132450753e-21,1.1419553098406723e-38,2.4591522408790706e-31
1987,s40 + s49 = s19 + s29,4.413655281326133e-28,3.2147296858124405e-40,6.921177384381592e-52
1988,s20 + s6 = s23 + s46,8.366146829015265e-31,1.7843180591287403e-42,6.218894898447466e-39
1989,s16 + s26 = s48 + s6,9.318918323440707e-20,8.011214011956755e-38,2.756346106737719e-28
1990,s20 + s27 = s43 + s45,3.4390911208690106e-23,3.8767367550444295e-30,8.89367391548413e-52
1991,s14 + s6 = s11 + s8,7.547852399691694e-39,1.2130962821045415e-47,7.547852399691694e-39
1992,s20 + s23 = s2 + s4,1.9085075863728765e-13,3.47124894131813e-29,1.4030233526326168e-36
1993,s20 + s9 = s31 + s46,7.082098165674389e-17,9.506062264791897e-30,3.8585869800622643e-31
1994,s22 + s40 = s2 + s43,2.669212652660547e-35,2.1769532487455472e-40,3.83863339174421e-79
1995,s20 + s6 = s29 + s5,7.469661509885857e-30,4.3568676908556265e-47,5.552501146149057e-38
1996,s17 + s37 = s33 + s43,1.2679006422099289e-21,1.5046545909975252e-29,7.660724363698762e-19
1997,s20 + s23 = s36 + s45,4.4938506406801035e-18,3.47124894131813e-29,3.303616625438654e-41
1998,s15 + s49 = s33 + s47,9.21815366397746e-27,1.086006289015782e-40,6.335389293022073e-61
1999,s40 + s43 = s19 + s4,1.190671911049931e-15,1.5750156976608015e-37,1.1931277001368332e-45
2000,s32 + s9 = s33 + s46,5.552697478969159e-34,2.0480966379310825e-28,1.643612752819044e-55
2001,s20 + s43 = s33 + s48,3.1186800164591122e-27,7.934338652715357e-49,8.838299415746805e-46
2002,s3 + s6 = s25 + s29,3.291036585258897e-54,4.1283995962337735e-63,1.468836361537791e-62
2003,s24 + s37 = s29 + s47,3.888867145179107e-18,7.60196599211068e-38,8.439353567973363e-29
2004,s27 + s6 = s25 + s8,2.4219501471822837e-35,2.1771014450810616e-51,1.841752891423779e-55
2005,s16 + s9 = s2 + s43,9.957300210262675,1.7776989107957554e-15,1.1072214911389514e-06
2006,s16 + s6 = s11 + s23,4.7905941748116255e-61,1.3507109408239298e-80,4.75239429799005e-62
2007,s12 + s41 = s11 + s35,8.375732973155836e-62,6.325538747612742e-72,2.4665725836265735e-75
2008,s15 + s27 = s20 + s39,1.8451765961464166e-45,3.14118427391361e-58,6.369250181270795e-96
2009,s27 + s38 = s11 + s23,3.28329585171564e-28,6.096316454382467e-62,2.4195009297075325e-59
2010,s15 + s20 = s26 + s29,7.356167468351148e-50,2.6870322641958557e-40,1.8736202408606618e-86
2011,s12 + s27 = s34 + s44,1.0773786506044237e-55,4.042242829301308e-72,6.47424147686811e-75
2012,s27 + s46 = s10 + s30,9.29071475934677e-38,2.1835209271646544e-42,1.5473237929468877e-63
2013,s27 + s41 = s19 + s2,3.1188443535744416e-21,1.2277285038872457e-30,2.9714478188526574e-57
2014,s37 + s49 = s14 + s16,1.1881630813665711e-20,7.888831079649771e-30,2.0553988841128915e-26
2015,s35 + s6 = s32 + s4,1.1013956276256975e-23,1.5022431932747685e-21,1.61002496247521e-26
2016,s35 + s6 = s16 + s8,9.240769822745509e-17,3.9702622477764565e-16,1.3508197884515337e-19
2017,s20 + s3 = s33 + s48,6.19960990177909e-57,3.131967355307795e-48,1.1608168342218425e-72
2018,s20 + s40 = s19 + s4,3.165023105918559e-19,7.953989285158462e-40,2.412762946924659e-46
2019,s38 + s49 = s26 + s3,3.2037437401722734e-22,2.889330735154116e-30,1.3648211758594139e-37
2020,s37 + s6 = s4 + s46,1.801918776600657e-24,7.719959075465899e-39,7.513609282692955e-26
2021,s3 + s6 = s18 + s48,1.3003849706510636e-58,2.8177428302143345e-71,5.803802781910662e-67
2022,s3 + s9 = s2 + s43,4.072396794569115e-21,6.873727992332484e-30,1.1535047281532232e-35
2023,s20 + s38 = s18 + s32,3.1251334618399894e-21,7.14887656343859e-30,7.649918669578543e-41
2024,s15 + s35 = s39 + s4,2.330333921339979e-11,9.526873952281943e-28,5.256625088423351e-46
2025,s46 + s6 = s3 + s47,1.800131224306301e-24,7.263241300203701e-49,5.828619827986143e-30
2026,s1 + s40 = s19 + s44,1.947814108706405e-28,1.923350975588328e-43,1.833807270185687e-61
2027,s20 + s40 = s1 + s45,9.049861825310078e-30,1.1159769591429294e-44,6.898897908853992e-57
2028,s2 + s46 = s23 + s47,1.2922971273128642e-43,4.357348244163521e-57,2.293339212488036e-37
2029,s26 + s27 = s34 + s43,1.9667599688417342e-26,4.847518964795332e-31,5.310354948047733e-53
2030,s22 + s3 = s39 + s48,2.605182010208243e-74,1.595784661723879e-73,7.104827259226114e-107
2031,s13 + s32 = s26 + s36,5.529987674036237e-15,3.530101920253058e-29,4.3453590598651895e-37
2032,s20 + s41 = s23 + s29,2.273928671551729e-36,3.928839909094762e-33,1.6500770838051198e-59
2033,s38 + s39 = s2 + s45,7.912319259764315e-21,2.4073470805822312e-30,1.421534135413133e-50
2034,s2 + s40 = s11 + s25,4.104085548514363e-55,2.6122068939348016e-68,1.093949808786089e-62
2035,s33 + s36 = s14 + s29,5.848830113841618e-25,1.1972083947232087e-36,3.980757836356831e-39
2036,s22 + s29 = s11 + s6,6.338282510345963e-13,2.9270932261874615e-15,1.331162340750564e-42
2037,s23 + s32 = s29 + s8,1.5402187976413056e-12,7.478862528038711e-28,4.135249344357829e-43
2038,s13 + s3 = s16 + s23,7.487507491503273e-27,2.251475137991835e-39,6.599414489368254e-44
2039,s40 + s41 = s11 + s4,2.133472060504531e-27,2.5189585937956893e-40,4.838949038221053e-62
2040,s20 + s37 = s34 + s49,1.636146552257768e-08,1.9518803760354572e-29,1.4851055817106834e-18
2041,s32 + s35 = s19 + s29,9.191910653498434e-07,2.4661120289558416e-25,5.861304117974603e-24
2042,s20 + s23 = s18 + s47,1.956948764805457e-17,3.47124894131813e-29,1.4386344788629925e-40
2043,s15 + s6 = s2 + s3,5.9853918668614104e-12,2.067393473929887e-26,1.0695986042076394e-41
2044,s39 + s8 = s23 + s29,1.7534399944850444e-23,5.2007293144529686e-23,4.1795803163733316e-42
2045,s3 + s38 = s16 + s7,1.4465902940125685e-23,5.11812728260625e-43,1.3467071365680834e-43
2046,s3 + s9 = s19 + s31,4.446006106315982e-34,6.873727992332484e-30,1.259329413055442e-48
2047,s18 + s45 = s11 + s25,2.787795347474915e-67,1.7872760119121959e-72,1.0017332388594771e-80
2048,s24 + s43 = s11 + s20,1.7519817569094514e-49,1.1885001856866502e-59,1.2454050816158935e-68
2049,s3 = s19 + s7,2.6710983256022495e-46,3.9582556300408823e-47,2.8538659892063215e-54
2050,s12 + s32 = s20 + s44,7.074937202197632e-93,1.69855983670203e-93,5.601371137326566e-106
2051,s22 + s27 = s14 + s4,3.0000151435193785e-38,1.0610367164025049e-30,5.442405440003761e-83
2052,s20 + s25 = s11 + s32,6.685672252733309e-24,3.941932543630506e-29,5.468855849477761e-54
2053,s1 + s22 = s11 + s43,6.929210389455991e-33,1.8924419115720887e-33,2.0072651691891146e-71
2054,s27 + s45 = s18 + s48,2.9354889847822345e-41,1.0841877105343342e-48,4.732978807118592e-78
2055,s35 + s36 = s25 + s38,4.241040418161676e-33,8.0033783991991785e-50,9.305516707506741e-54
2056,s45 + s8 = s2 + s32,2.6243028078095342e-20,3.7065449778737766e-23,3.1331538826364556e-36
2057,s27 + s36 = s2 + s28,3.1306118499164992e-24,9.25429582685873e-40,6.216543898668215e-62
2058,s15 + s27 = s14 + s4,8.942594132438034e-35,3.642958942097979e-41,3.0868383773139106e-85
2059,s18 + s41 = s19 + s2,1.8176931799479335e-29,4.3419201659561965e-35,8.613443404050611e-42
2060,s18 + s25 = s11 + s44,1.364090977071114e-50,6.624655427014924e-71,1.424437990436241e-69
2061,s3 + s32 = s14 + s29,2.2553912976535364e-23,7.361275047729501e-32,3.075745544097341e-46
2062,s32 + s6 = s16 + s21,9.494755782802668e-19,1.463120100322095e-20,5.680598176545803e-30
2063,s3 + s9 = s31 + s39,2.5025563144238477e-42,3.3679903224119807e-46,7.088480535608133e-57
2064,s20 + s40 = s19 + s29,2.662454229452888e-31,7.953989285158462e-40,2.0296442388348452e-58
2065,s32 + s46 = s2 + s38,1.8816174702950022e-20,7.355728178377699e-35,1.4081691532192676e-40
2066,s16 + s34 = s18 + s32,0.18305474279500455,4.790290759720918e-24,1.0382888039599328e-13
2067,s20 + s5 = s10 + s16,3.0133490481205658e-30,1.9370558495538711e-38,2.3506166604168272e-58
2068,s2 + s37 = s11 + s4,8.989765867603164e-48,2.470193741428222e-56,1.412472073670554e-38
2069,s25 + s6 = s20 + s50,7.077487297404208e-48,6.882548301551222e-51,4.078738211992355e-70
2070,s41 + s45 = s19 + s4,1.0197752403174236e-26,2.1733360243203497e-30,1.1695051382885226e-58
2071,s20 + s46 = s23 + s43,3.682384330442584e-18,5.457393522153939e-30,2.178030256165656e-31
2072,s22 + s43 = s17 + s28,5.828228294227349e-13,1.5497045289539625e-27,1.5048363403649769e-46
2073,s40 + s9 = s23 + s43,5.945513560915435e-24,2.6442392034707367e-40,6.63775040925018e-50
2074,s3 + s9 = s33 + s47,1.2815958363349153e-29,6.873727992332484e-30,3.6301149700473263e-44
2075,s2 + s9 = s19 + s23,5.008475584169109e-27,1.9725707502694453e-44,1.2849040279245076e-21
2076,s26 + s48 = s35 + s8,2.6060630846501815e-19,2.1716752330369545e-32,1.831150515786162e-48
2077,s25 + s29 = s43 + s47,3.1428199112872575e-17,1.4743368670294387e-14,1.4964234306031044e-45
2078,s16 + s3 = s24 + s46,8.885746740115574e-26,7.865017916220703e-36,2.879879578877924e-34
2079,s27 + s43 = s25 + s33,6.535208128196245e-27,7.434799812729745e-43,1.892793464658528e-57
2080,s13 + s27 = s19 + s8,2.3237977434974166e-24,4.593952024480125e-31,3.151538329683049e-51
2081,s37 + s47 = s20 + s4,4.43618256991998e-28,1.55400583218087e-34,1.974530926498089e-34
2082,s27 + s49 = s14 + s8,1.6876939472731262e-23,1.5668440431238569e-30,6.477063533692453e-48
2083,s20 + s27 = s11 + s33,6.186109021625663e-23,1.676293570108592e-34,1.5997609400378758e-51
2084,s20 + s39 = s14 + s49,4.894763001916079e-12,9.629102894382054e-30,9.748695523075102e-37
2085,s12 + s15 = s44 + s47,1.4142096432588895e-63,3.1823276659787924e-79,2.4723844691026934e-90
2086,s37 + s38 = s15 + s19,8.336806678965638e-51,1.4619959383680712e-58,3.330178773814635e-63
2087,s20 + s8 = s29 + s9,1.0607692711978395e-06,1.020245707597235e-25,3.298071893800987e-15
2088,s1 + s15 = s18 + s35,2.245861030785986e-28,6.497501997421226e-44,1.14966922534287e-70
2089,s25 + s3 = s46 + s7,6.605823570443592e-31,1.8640891714509074e-39,3.3355531908483966e-61
2090,s15 + s27 = s19 + s23,3.1322433378562675e-28,3.642958942097979e-41,1.081199571308795e-78
2091,s13 + s27 = s11 + s18,6.840881459827646e-44,2.5050785146778095e-45,9.277614710571702e-71
2092,s14 + s15 = s29 + s4,383.2317771658705,5.024934706939115e-26,4.791087663386717e-27
2093,s18 + s26 = s25 + s8,6.94825268298715e-44,3.930223887643975e-52,7.846361435433925e-47
2094,s2 + s40 = s19 + s35,7.298866331692263e-22,2.2297152307091235e-37,1.9455231460270888e-29
2095,s15 + s32 = s19 + s4,1.4361632085266816e-25,5.789254891265276e-39,8.463373654042174e-70
2096,s27 + s45 = s29 + s43,5.593527068985349e-31,9.304054528790657e-31,9.018615028635773e-68
2097,s8 + s9 = s18 + s3,2.7515445516740333e-10,5.1342744207627556e-23,7.271455474001665e-18
2098,s37 + s40 = s19 + s44,1.1012970109704287e-30,3.191241703689128e-69,3.193025658702057e-52
2099,s27 + s36 = s20 + s31,5.918739282514902e-26,3.947443798914085e-40,1.175300686845202e-63
2100,s12 + s22 = s14 + s29,2.3118153657214476e-28,1.7486871006084955e-33,3.3922471466341086e-51
2101,s18 + s22 = s28 + s8,1.0707526147087533e-22,3.1867595627387797e-28,1.3057297372014078e-43
2102,s27 + s49 = s33 + s5,8.211151255063472e-23,4.874617512444854e-33,3.151291053080824e-47
2103,s1 + s15 = s18 + s2,1.7615130097777265e-24,6.497501997421226e-44,9.017286776082492e-67
2104,s24 + s49 = s38 + s43,2.899127182599678e-23,1.2721511765025592e-30,3.3060617997441685e-36
2105,s12 + s40 = s1 + s18,3.5782782063579464e-53,1.9833045481643208e-68,1.1921151699797786e-70
2106,s13 + s6 = s18 + s44,5.098464689402968e-60,1.4606706449345245e-63,5.222330506872157e-65
2107,s12 + s6 = s14 + s33,1.0176246986492807e-52,1.3864328982268378e-60,2.514057010099502e-51
2108,s2 + s9 = s15 + s41,1.1171109320810807e-32,2.0938586242713702e-44,2.865902632742108e-27
2109,s27 + s43 = s4 + s8,8.717365237386282e-15,7.676552011814698e-28,2.5248120070080052e-45
2110,s20 + s3 = s35 + s49,1.3794759235464675e-12,2.067647992221874e-29,2.5829348940115344e-28
2111,s26 + s36 = s19 + s48,3.95833970827104e-57,3.9990089194594716e-79,5.812537053643678e-81
2112,s3 + s6 = s29 + s45,1.2472953289829198e-38,2.4674759818172955e-51,5.566856172284786e-47
2113,s12 + s27 = s19 + s46,1.3083083960006862e-58,3.84020365433049e-52,7.861956868340093e-78
2114,s2 + s37 = s18 + s35,1.0821588484157335e-17,1.7576868995544103e-29,1.7002880555222303e-08
2115,s27 + s41 = s2 + s20,1.3900611344330456e-35,1.3485753967266891e-34,1.3243668672497399e-71
2116,s16 + s37 = s19 + s44,5.2792928157289017e-51,6.509577540550285e-70,4.8528152435681043e-54
2117,s8 + s9 = s15 + s4,6.572009860263382e-31,5.525973943514092e-30,1.73677278983293e-38
2118,s38 + s48 = s23 + s45,3.60087555105611e-18,4.342047352101637e-32,2.2813667272447852e-52
2119,s39 + s46 = s25 + s26,8.834715227731921e-11,1.426872155510006e-27,1.2736121940535102e-33
2120,s26 + s28 = s29 + s44,1.2829516601707757e-37,8.99727646374407e-58,4.826470157093815e-46
2121,s12 + s35 = s14 + s20,7.614689751926597e-44,1.359936445100273e-55,3.758384174240487e-47
2122,s20 + s27 = s43 + s44,2.3780394324875253e-37,7.314542139836158e-37,6.149737394966958e-66
2123,s1 + s6 = s21 + s24,0.01918253818353535,1.038030332810609e-19,1.141659797567781e-16
2124,s20 + s8 = s14 + s44,2.3607335724908586e-27,3.898671479331759e-43,7.339832756837455e-36
2125,s16 + s39 = s19 + s43,5.2291115452731666e-09,1.8007083533086837e-15,2.3198257626164387e-26
2126,s20 + s37 = s44 + s9,1.6453837413895303e-44,1.0437894082596506e-64,1.493490039154283e-54
2127,s38 + s9 = s18 + s48,4.29951020119072e-31,1.2838315257547903e-39,9.34763483817879e-50
2128,s25 + s6 = s18 + s34,1.5254724704525056e-07,7.371684335479914e-15,8.791259659143495e-30
2129,s21 + s48 = s19 + s20,1.1553125006931048e-27,1.2170937307289705e-33,1.9725001348481816e-54
2130,s15 + s17 = s23 + s8,2.166092839401833e-14,2.0713643531233107e-40,7.066787964681804e-42
2131,s15 + s3 = s20 + s4,3.7838372439905853e-28,1.9429631719446687e-40,3.454778130405542e-65
2132,s12 + s28 = s2 + s8,6.873253739884835e-18,3.5023625305971856e-37,1.1365239553095506e-16
2133,s19 + s32 = s4 + s41,2.8092746389668924e-10,1.3424509829629077e-27,3.407702812352807e-14
2134,s12 + s22 = s19 + s46,3.806789593519544e-24,2.8236869710762878e-34,5.585900728894566e-47
2135,s15 + s49 = s29 + s45,3.2084499606944174e-17,1.086006289015782e-40,2.2050814370358287e-51
2136,s25 + s32 = s2 + s4,2.336833924417474e-31,8.492958035276977e-28,3.665191236446967e-66
2137,s27 + s3 = s39 + s44,1.0185416878176817e-94,9.685773888660475e-86,1.2242103142426884e-123
2138,s20 + s27 = s1 + s26,8.998625862784688e-23,8.491936716376647e-37,2.3270928654785502e-51
2139,s5 + s6 = s2 + s7,1.6211126764568088e-44,9.242355025511373e-60,4.265635690314252e-65
2140,s20 + s35 = s17 + s4,242047.6757485287,5.347397371124578e-15,1.0048264565291332e-07
2141,s26 + s43 = s11 + s29,8.544076277045593e-60,3.0347106255530572e-64,2.375388431407826e-76
2142,s20 + s27 = s26 + s45,1.1966989748790139e-15,3.8767367550444295e-30,3.094727671792172e-44
2143,s1 + s40 = s23 + s4,5.34220910498025e-24,1.923350975588328e-43,5.029526098910499e-57
2144,s15 + s6 = s40 + s44,1.5856607843154308e-53,6.247671407134071e-76,2.8335998701116395e-83
2145,s12 + s20 = s25 + s33,1.1854932054848581e-44,1.0679514388844135e-52,2.382782846608712e-50
2146,s15 + s40 = s23 + s46,7.67968731282345e-37,7.474342010459116e-51,2.371622473170192e-85
2147,s27 + s5 = s20 + s4,2.3957101864372694e-23,2.6261742452829445e-39,2.0659901490438896e-64
2148,s21 + s5 = s18 + s2,1.1360121874814875e-27,1.3574520400350659e-40,3.6452268285551277e-53
2149,s28 + s42 = s35 + s44,5.355626096196534e-40,4.068970517459163e-53,3.422382679057173e-47
2150,s14 + s15 = s16 + s32,7.856254908967583e-40,5.024934706939115e-26,9.821734056903262e-69
2151,s13 + s25 = s19 + s48,3.629042526938773e-39,1.0035368307506845e-51,1.4957181957560363e-66
2152,s21 + s34 = s23 + s8,4.501591964291601e-46,4.373323191360099e-60,7.407481772878328e-63
2153,s1 + s35 = s46 + s47,6.310290943507971e-05,1.2930520248250521e-18,5.193623048877255e-24
2154,s40 + s46 = s23 + s45,8.956785545965657e-34,2.1492851874123842e-49,1.776532263819559e-58
2155,s26 + s3 = s11 + s39,2.2017953589464113e-76,2.357337432568858e-90,2.1851769084502037e-92
2156,s24 + s27 = s23 + s46,5.541468374125301e-28,4.267373541952955e-31,3.604420279372554e-57
2157,s20 + s40 = s1 + s30,1.5326211519211287e-21,2.535453526746324e-51,1.1683489830179581e-48
2158,s33 + s8 = s29 + s43,2.2880782513340279e-07,1.2386590413889185e-25,0.012597440098656956
2159,s22 + s41 = s11 + s45,1.0705522738860464e-38,4.32142665067191e-38,1.5571739764327624e-78
2160,s27 + s45 = s2 + s20,7.994171042762848e-21,2.3496218798793077e-31,1.288924684167552e-57
2161,s2 + s27 = s43 + s7,2.3539579080063967e-35,1.0890344181735913e-51,1.144131567668903e-44
2162,s12 + s15 = s35 + s43,1.5986102625936484e-19,2.6827653898815508e-40,2.7947618687402628e-46
2163,s27 + s3 = s15 + s32,4.022748137450913e-37,1.6496218909381203e-49,4.835039959944662e-66
2164,s23 + s9 = s4 + s44,1.458626108171724e-13,1.1539885466990327e-29,1.716062464281979e-35
2165,s32 + s8 = s19 + s25,6.123069513818264e-47,2.5982459521589004e-50,1.709171812772236e-60
2166,s41 + s6 = s18 + s19,2.1694859270474145e-22,1.831390939860121e-38,6.034775190407618e-38
2167,s15 + s28 = s23 + s48,7.157739259287029e-48,1.4387928121127455e-64,1.451841682634723e-77
2168,s15 + s38 = s11 + s23,6.669838211124416e-37,1.0851617603017343e-54,1.5466924034205324e-78
2169,s24 + s43 = s2 + s4,1.8194307361417654e-23,6.232741998905623e-28,1.2933515292055705e-42
2170,s15 + s42 = s29 + s33,1.401682909073993e-23,2.6208711361458692e-39,9.577409125393385e-59
2171,s26 + s9 = s11 + s19,1.4270902993281738e-36,1.5205309301892738e-56,3.447943003905547e-51
2172,s19 + s27 = s11 + s43,4.415731932838325e-25,8.020769753417857e-41,4.254117394365426e-35
2173,s22 + s27 = s24 + s29,5.686386003951832e-23,1.0610367164025049e-30,1.031582063467967e-67
2174,s32 + s37 = s4 + s43,2.622829518997713e-20,4.205358143516633e-28,5.1472995362258836e-37
2175,s27 + s3 = s16 + s47,3.156202047722881e-22,2.8032252692841432e-30,3.7935168946642784e-51
2176,s15 + s43 = s11 + s19,4.0736357754138765e-38,1.7431624841348083e-53,2.7766293089843174e-78
2177,s23 + s35 = s18 + s25,0.8554881017579431,6.491473702819649e-15,1.1716830091411911e-21
2178,s11 + s13 = s19 + s32,9.293666610276615e-18,1.1392409151909679e-30,7.93002260090412e-39
2179,s3 + s8 = s2 + s23,1.5820603476134e-33,1.4781479870011716e-44,1.8151263734456637e-42
